x,y,R,G,B,date,time,filename,watershed,temperature,class,year,week,month,season_autumn,season_spring,season_winter,temp_F
1624,2146,112,102,162,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1660,2155,114,104,164,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1912,1794,190,179,213,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
1929,1801,227,218,249,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
1946,1808,196,187,218,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
1963,1815,196,187,218,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
1980,1822,184,172,210,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
2374,1842,173,165,204,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
2398,1863,181,173,210,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
2423,1835,193,182,214,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
2219,1829,188,179,206,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
2251,1842,170,158,194,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
2284,1818,176,162,197,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
2497,1862,169,159,196,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
2522,1834,184,177,210,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
2713,1885,159,153,187,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
2771,1924,147,140,174,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_t,2019,2,1,False,False,True,19
2195,1742,119,108,138,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
2388,1735,110,95,128,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
1431,2022,141,133,180,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1464,1998,143,129,180,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2355,2026,193,186,219,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2382,2035,204,194,228,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2409,2044,198,187,219,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2141,1963,200,190,225,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2155,1956,208,194,230,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2169,1949,213,203,238,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2183,1942,209,199,233,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2197,1935,210,195,234,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2211,1928,202,191,225,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2225,1921,206,196,231,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2238,2000,205,195,230,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2252,1993,208,196,232,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2588,1977,202,192,227,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2608,1974,200,191,222,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2628,1971,205,198,232,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2527,2040,198,186,224,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2551,2061,205,198,231,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2576,2033,192,184,221,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2740,2013,215,208,241,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2772,2026,202,198,231,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2805,2002,203,198,230,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2059,2143,136,129,180,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2102,2136,151,142,189,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2235,2080,195,180,219,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2261,2081,196,184,222,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2303,1933,208,201,232,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2329,1934,198,188,223,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2355,1935,208,199,230,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1763,2055,119,109,169,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1795,2036,135,126,181,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2095,2074,166,154,200,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2120,2071,177,164,207,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2145,2068,177,164,208,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1734,2202,112,103,158,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1752,2157,109,100,157,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1769,2181,104,96,156,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1786,2205,117,106,162,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1804,2160,112,100,162,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1821,2184,111,102,159,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1838,2208,119,105,166,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1481,2205,164,151,197,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1498,2229,164,155,200,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1516,2184,154,140,193,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1482,2103,141,131,183,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1505,2081,134,121,175,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1253,2207,199,187,223,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1280,2189,193,181,219,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1306,2216,196,185,225,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1573,2035,127,116,174,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1605,2016,135,125,177,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1636,2035,117,106,166,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1852,1971,141,128,182,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1889,1984,149,135,188,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1883,2071,107,95,159,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1905,2080,108,96,158,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1927,2089,119,110,167,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1852,1699,210,199,229,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
1031,1906,119,109,143,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
1349,2040,155,141,192,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1186,1883,80,62,86,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_t,2019,2,1,False,False,True,19
2060,1942,191,176,217,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
2084,1963,178,170,211,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,snow_o,2019,2,1,False,False,True,19
1650,1856,103,93,130,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
1781,1812,149,138,180,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
1368,1787,116,110,156,2019-01-12,2024-09-11 11:59:54,Hbwtr_w1_20190112_115954.JPG,w1,19F,ice_o,2019,2,1,False,False,True,19
1556,2022,196,181,220,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1602,2031,194,179,218,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1439,1985,187,175,211,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1484,2149,218,204,239,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1512,2148,221,210,244,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1540,2147,221,210,242,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1662,2159,220,206,239,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1675,2098,198,186,222,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1687,2145,215,201,236,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1700,2084,200,185,224,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1712,2131,199,185,221,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1724,2178,212,202,237,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1737,2117,192,181,221,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1765,2005,190,177,220,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1789,2028,194,182,220,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1814,1996,193,178,219,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1923,2100,198,183,222,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1953,2123,188,176,214,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1984,2102,198,186,222,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2014,2125,190,179,219,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2045,2104,190,179,219,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2173,2097,170,156,205,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2225,2088,160,151,198,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2066,1993,180,169,212,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2083,1959,172,159,205,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2099,2006,175,166,209,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2116,1972,161,152,197,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2133,1938,156,147,194,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2149,1985,163,154,201,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1936,1947,196,185,225,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1961,1940,180,169,212,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1986,1933,187,177,214,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1794,2136,202,190,226,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1824,2129,196,181,220,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1853,2167,203,191,227,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1522,2230,221,210,242,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1558,2241,221,207,240,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1589,2118,211,197,232,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1609,2101,207,195,231,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1652,2000,185,170,211,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1685,1990,180,168,208,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1717,2021,187,175,213,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1489,2038,241,232,255,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1520,2048,208,192,229,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1376,2061,207,197,232,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1416,2044,208,194,230,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1403,2136,208,197,231,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1425,2137,217,203,238,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1447,2138,219,205,241,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1296,2147,190,178,218,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1315,2084,198,183,222,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1333,2095,203,189,225,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1351,2106,196,184,224,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1369,2117,201,189,225,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1224,2235,182,167,210,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1244,2218,184,171,214,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1264,2201,189,176,219,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1284,2184,200,185,224,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1303,2235,202,187,226,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1623,2232,213,202,234,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1661,2207,222,209,239,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1346,2273,203,193,228,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1386,2256,203,191,227,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1425,2273,215,201,236,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2211,1950,143,137,185,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2230,2001,148,138,188,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2250,1984,140,132,183,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2379,1997,124,117,169,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2406,1990,109,104,160,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2433,1983,113,113,167,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2509,2036,127,120,171,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2532,2045,127,118,171,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2640,2022,120,118,168,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2673,2045,118,116,166,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2772,2015,138,131,183,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2814,2014,132,126,174,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2567,1971,126,119,173,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2341,2101,135,128,182,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2376,2079,123,118,172,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
2410,2096,128,119,176,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
1168,1974,76,62,88,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,ice_o,2019,2,1,False,False,True,30
1064,1931,79,69,96,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,ice_o,2019,2,1,False,False,True,30
1187,1874,85,72,100,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,ice_o,2019,2,1,False,False,True,30
1223,1885,77,64,90,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,ice_o,2019,2,1,False,False,True,30
1149,2105,132,117,146,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_t,2019,2,1,False,False,True,30
1600,1874,110,98,134,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,ice_o,2019,2,1,False,False,True,30
2111,1851,92,83,126,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,ice_o,2019,2,1,False,False,True,30
1051,1854,93,79,112,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,ice_o,2019,2,1,False,False,True,30
1089,1829,102,91,123,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,ice_o,2019,2,1,False,False,True,30
940,1865,168,157,200,2019-01-13,2024-09-11 12:04:53,Hbwtr_w1_20190113_120453.JPG,w1,30F,snow_o,2019,2,1,False,False,True,30
